Unnamed: 0.1,Unnamed: 0,tusId,sensorName,valueX,valueY,valueZ,timestamp
7885,7885,350,Accelerometer,-0.46210824057831335,0.5148407454807946,-1.5514249061644665,1568181815805
7887,7887,350,Accelerometer,-0.4806201690242575,0.5406614712805301,-1.5692080984841885,1568181815807
7889,7889,350,Accelerometer,-0.5165553738588637,0.5745488924978062,-1.562108448619934,1568181815809
7892,7892,350,Accelerometer,-0.5629271857222395,0.6086149807625529,-1.5377239726696397,1568181815811
7893,7893,350,Accelerometer,-0.5947411720665678,0.6346082445485841,-1.5141010686131993,1568181815813
7895,7895,350,Accelerometer,-0.5983878114475335,0.6564026116834238,-1.504471353078631,1568181815815
7897,7897,350,Accelerometer,-0.5820219138858451,0.6811654462056275,-1.5144967033217556,1568181815817
7899,7899,350,Accelerometer,-0.5540934539263893,0.7069667364814898,-1.5425658937243445,1568181815819
7901,7901,350,Accelerometer,-0.513968859390325,0.7226237203937894,-1.5710583090200918,1568181815821
7904,7904,350,Accelerometer,-0.46515768002702484,0.7181252091232737,-1.5740280122251256,1568181815823
7905,7905,350,Accelerometer,-0.418581633747244,0.6977041362293215,-1.543724851621144,1568181815825
7908,7908,350,Accelerometer,-0.3816365734360653,0.6801752056643193,-1.495866426807039,1568181815827
7909,7909,350,Accelerometer,-0.3530640080279215,0.6737557471924122,-1.445995923410237,1568181815829
7911,7911,350,Accelerometer,-0.32656926074732895,0.655643512226824,-1.395348368064795,1568181815831
7913,7913,350,Accelerometer,-0.2961982216580324,0.6013955199712266,-1.3378392758471591,1568181815833
7915,7915,350,Accelerometer,-0.2593628689211296,0.5273666154794286,-1.2676510713617162,1568181815835
7917,7917,350,Accelerometer,-0.2162353229525144,0.46859270622010274,-1.1839723467379293,1568181815837
7919,7919,350,Accelerometer,-0.16909346886281482,0.4212530675837693,-1.0937221321917998,1568181815839
7922,7922,350,Accelerometer,-0.12231655909458877,0.34796857195174724,-1.005953501498686,1568181815841
7923,7923,350,Accelerometer,-0.07987578320594682,0.238413337969316,-0.9256972455782799,1568181815843
7925,7925,350,Accelerometer,-0.04421109420304155,0.12391474925067349,-0.8492501291500236,1568181815845
7927,7927,350,Accelerometer,-0.01883356391965222,0.028604952626254013,-0.7606475800920092,1568181815847
7930,7930,350,Accelerometer,-0.004984525686115597,-0.05396259022168909,-0.6493280847897585,1568181815849
7932,7932,350,Accelerometer,0.005977177218377747,-0.1288533597344037,-0.5333960261536601,1568181815851
7934,7934,350,Accelerometer,0.023690774072381064,-0.1832693737081683,-0.44081967615411544,1568181815853
7935,7935,350,Accelerometer,0.03948254283119946,-0.21383380405632435,-0.3721581862047182,1568181815855
7937,7937,350,Accelerometer,0.033755593200999405,-0.24110081233074762,-0.3086430223155707,1568181815857
7939,7939,350,Accelerometer,0.005080713835997711,-0.28288316721126194,-0.24951189124749434,1568181815859
7941,7941,350,Accelerometer,-0.027910841723654746,-0.32992340338713666,-0.21460934735619877,1568181815861
7943,7943,350,Accelerometer,-0.051810776506338696,-0.3604279500187272,-0.21098197582041,1568181815863
7945,7945,350,Accelerometer,-0.06605427279267369,-0.3694870777479803,-0.21926935126930086,1568181815865
7947,7947,350,Accelerometer,-0.07497171188039878,-0.3741058378101033,-0.21960760621080205,1568181815867
7949,7949,350,Accelerometer,-0.08881574708242959,-0.3926911569691235,-0.21429203284248902,1568181815869
7951,7951,350,Accelerometer,-0.11632233016210447,-0.42413921532829846,-0.21622751854234287,1568181815871
